id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,amenities,price,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,Location
21302,81292,2010-02-15,"Lorne, Australia",within an hour,100%,79%,f,t,t,Surf Coast,-38.46329,144.09163,Entire home,Entire home/apt,8,3.5 baths,5.0,[],$400.00,51,1,0,2014-11-11,2023-01-18,4.9,4.96,4.94,4.94,4.98,4.94,4.63,3,2,1,0,0.46,barwon_south_west_vic
27561,119103,2010-05-05,Australia,within a few hours,100%,50%,f,t,t,Surf Coast,-38.34221,144.30398,Entire home,Entire home/apt,9,2.5 baths,6.0,[],$500.00,2,0,0,2019-04-28,2022-04-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,1,1,0,0.04,barwon_south_west_vic
70449,357052,2011-01-22,"Victoria, Australia",within an hour,100%,100%,f,t,t,Colac Otway,-38.32982,143.82842,Entire home,Entire home/apt,6,2 baths,3.0,[],$277.00,53,5,0,2015-01-17,2023-07-29,4.83,4.79,4.92,5.0,4.92,4.81,4.62,1,1,0,0,0.49,barwon_south_west_vic
84516,462049,2011-03-25,"Melbourne, Australia",within a few hours,100%,79%,t,t,t,Moyne,-38.39149,142.22084,Entire home,Entire home/apt,8,2.5 baths,4.0,[],$517.00,141,16,0,2014-04-18,2023-11-19,4.85,4.92,4.86,4.94,4.96,4.95,4.71,1,1,0,0,1.19,barwon_south_west_vic
195168,899909,2011-07-31,"Melbourne, Australia",within an hour,100%,94%,f,t,t,Surf Coast,-38.54025,143.97139,Entire home,Entire home/apt,7,2 baths,5.0,[],$850.00,28,2,0,2011-12-26,2023-04-18,4.82,4.79,4.82,4.93,5.0,4.93,4.71,1,1,0,0,0.19,barwon_south_west_vic
291691,1511087,2011-12-16,"Barwon Heads, Australia",within a few hours,90%,64%,f,t,t,Greater Geelong,-38.27942,144.49073,Entire place,Entire home/apt,3,1 bath,2.0,[],$79.00,79,17,3,2012-03-19,2023-12-14,4.51,4.56,4.44,4.77,4.7,4.84,4.68,2,2,0,0,0.55,barwon_south_west_vic
372470,1875131,2012-03-07,"Lorne, Australia",within an hour,100%,100%,t,t,t,Surf Coast,-38.33816,144.02221,Entire home,Entire home/apt,14,2.5 baths,11.0,[],$993.00,200,34,1,2015-10-14,2023-12-15,4.95,4.9,4.86,4.96,4.97,4.89,4.8,1,1,0,0,2.0,barwon_south_west_vic
479888,2377195,2012-05-15,"Lorne, Australia",within an hour,100%,98%,t,t,t,Surf Coast,-38.54855,143.95517,Entire home,Entire home/apt,6,1 bath,4.0,[],$675.00,75,5,0,2016-02-15,2023-05-22,4.68,4.8,4.64,4.92,4.83,4.88,4.51,5,5,0,0,0.78,barwon_south_west_vic
488599,2417695,2012-05-20,"Geelong, Australia",within an hour,100%,75%,t,t,t,Greater Geelong,-38.15406,144.35685,Entire home,Entire home/apt,6,1.5 baths,4.0,[],$429.00,278,1,0,2013-09-10,2023-04-16,4.83,4.92,4.88,4.95,4.92,4.87,4.77,5,5,0,0,2.22,barwon_south_west_vic
606687,3005560,2012-07-21,"Point Lonsdale, Australia",within an hour,100%,100%,t,t,t,Queenscliffe,-38.2825,144.61339,Entire rental unit,Entire home/apt,4,1 bath,1.0,[],"$2,501.00",360,28,3,2012-09-09,2023-12-16,4.95,4.96,4.96,4.94,4.93,4.99,4.82,1,1,0,0,2.62,barwon_south_west_vic
675196,3429566,2012-08-31,"Rippleside, Australia",within a few hours,100%,89%,t,t,t,Greater Geelong,-38.12033,144.35596,Entire rental unit,Entire home/apt,2,1 bath,1.0,[],$135.00,247,30,3,2014-01-24,2023-12-16,4.89,4.94,4.89,4.92,4.93,4.8,4.83,1,1,0,0,2.04,barwon_south_west_vic
697087,3570625,2012-09-14,"Torquay, Australia",within an hour,100%,92%,t,t,t,Surf Coast,-38.527565,143.982712,Entire rental unit,Entire home/apt,8,2.5 baths,6.0,[],$900.00,149,18,2,2012-11-28,2023-12-23,4.81,4.89,4.66,4.91,4.94,4.93,4.66,4,4,0,0,1.1,barwon_south_west_vic
785467,4140800,2012-11-13,"Melbourne, Australia",within an hour,100%,97%,f,t,t,Colac Otway,-38.77916,143.66466,Entire rental unit,Entire home/apt,6,1.5 baths,2.0,[],$340.00,236,32,0,2013-01-24,2023-11-26,4.56,4.72,4.47,4.84,4.82,4.86,4.49,1,1,0,0,1.77,barwon_south_west_vic
847397,459921,2011-03-24,"Richmond, Australia",within an hour,100%,31%,f,t,t,Surf Coast,-38.5301,143.98119,Entire townhouse,Entire home/apt,4,1 bath,2.0,[],$395.00,63,0,0,2012-12-29,2022-04-24,4.16,4.29,4.35,4.6,4.62,4.67,3.83,3,3,0,0,0.47,barwon_south_west_vic
850562,2417695,2012-05-20,"Geelong, Australia",within an hour,100%,75%,t,t,t,Greater Geelong,-38.1471,144.37349,Entire rental unit,Entire home/apt,4,1 bath,3.0,[],$220.00,163,3,0,2014-01-01,2023-10-06,4.72,4.79,4.77,4.93,4.93,4.96,4.72,5,5,0,0,1.34,barwon_south_west_vic
855501,4069063,2012-11-05,"Deans Marsh, Australia",within a day,100%,86%,t,t,t,Surf Coast,-38.39517,143.88749,Entire home,Entire home/apt,6,1 bath,3.0,[],$224.00,122,15,0,2013-02-18,2023-05-21,4.66,4.85,4.75,4.96,4.98,4.84,4.6,1,1,0,0,0.92,barwon_south_west_vic
858408,459921,2011-03-24,"Richmond, Australia",within an hour,100%,31%,f,t,t,Surf Coast,-38.53829,143.97,Entire guesthouse,Entire home/apt,2,1 bath,2.0,[],$425.00,80,2,0,2013-04-02,2023-05-22,4.39,4.61,4.41,4.75,4.85,4.71,3.96,3,3,0,0,0.61,barwon_south_west_vic
859859,459921,2011-03-24,"Richmond, Australia",within an hour,100%,31%,f,t,t,Surf Coast,-38.53829,143.97,Entire home,Entire home/apt,8,2 baths,5.0,[],$450.00,118,9,1,2013-02-18,2023-12-03,4.36,4.41,4.41,4.75,4.72,4.74,4.11,3,3,0,0,0.89,barwon_south_west_vic
890837,4731549,2013-01-16,"Jan Juc, Australia",within a few hours,100%,94%,t,t,t,Surf Coast,-38.35578,144.28283,Private room in home,Private room,2,1 private bath,1.0,[],$238.00,226,27,1,2013-01-28,2023-12-12,4.78,4.85,4.8,4.93,4.94,4.9,4.71,1,0,1,0,1.7,barwon_south_west_vic
902612,4824121,2013-01-23,"Forrest, Australia",within an hour,100%,75%,f,t,t,Colac Otway,-38.51349,143.73032,Entire rental unit,Entire home/apt,2,1 bath,1.0,[],$240.00,24,1,0,2013-04-29,2023-01-07,4.96,4.92,5.0,4.96,4.96,4.67,4.54,2,2,0,0,0.18,barwon_south_west_vic
911101,4888844,2013-01-29,"Strathdownie, Australia",within a few hours,100%,91%,f,t,t,Glenelg,-37.70711,141.21131,Entire cottage,Entire home/apt,6,1 bath,4.0,[],$140.00,196,18,0,2013-05-06,2023-11-04,4.76,4.79,4.61,4.87,4.92,4.7,4.79,1,1,0,0,1.51,barwon_south_west_vic
921687,4955998,2013-02-03,"Moutajup, Australia",within an hour,100%,92%,t,t,t,Southern Grampians,-37.66715,142.2236,Entire place,Entire home/apt,2,1 bath,1.0,[],$200.00,159,7,0,2013-06-11,2023-11-09,4.8,4.88,4.85,4.96,4.97,4.81,4.75,3,3,0,0,1.24,barwon_south_west_vic
943123,5102281,2013-02-16,"Warrnambool, Australia",within an hour,100%,93%,t,t,t,Warrnambool,-38.38613,142.5142,Private room in home,Private room,4,1 shared bath,3.0,[],$129.00,276,36,4,2013-02-27,2023-12-13,4.93,4.92,4.91,4.95,4.95,4.91,4.93,1,0,1,0,2.09,barwon_south_west_vic
1037178,5709920,2013-04-01,"Carlisle River, Australia",within a day,100%,89%,f,t,t,Colac Otway,-38.57084,143.36134,Farm stay,Entire home/apt,2,1 bath,1.0,[],$200.00,113,4,1,2013-04-11,2023-12-03,4.97,4.94,4.97,4.94,4.98,4.86,4.94,3,3,0,0,0.87,barwon_south_west_vic
1113236,6109815,2013-04-26,"Melbourne, Australia",within a day,100%,36%,f,t,t,Greater Geelong,-38.270938873291016,144.51719665527344,Entire home,Entire home/apt,10,1 bath,8.0,[],$234.00,26,6,0,2014-03-24,2023-10-01,4.46,4.58,4.23,4.85,4.77,4.88,4.65,1,1,0,0,0.22,barwon_south_west_vic
1124773,6154547,2013-04-29,"Fairhaven, Australia",within a few hours,100%,77%,t,t,t,Surf Coast,-38.46346,144.09438,Entire cottage,Entire home/apt,3,1 bath,3.0,[],$264.00,77,11,0,2013-11-22,2023-11-26,4.77,4.82,4.91,4.95,4.96,4.83,4.61,1,1,0,0,0.63,barwon_south_west_vic
1168873,6401049,2013-05-15,"Melbourne, Australia",within a few hours,100%,85%,f,t,t,Surf Coast,-38.45819,144.11411,Entire home,Entire home/apt,10,3 baths,9.0,[],$414.00,90,9,3,2013-07-22,2023-12-20,4.47,4.61,4.2,4.98,4.94,4.89,4.54,1,1,0,0,0.71,barwon_south_west_vic
1178771,6449378,2013-05-18,"Bellbrae, Australia",within an hour,100%,100%,t,t,t,Surf Coast,-38.332699,144.194412,Entire cabin,Entire home/apt,7,2 baths,5.0,[],$400.00,18,1,0,2014-03-01,2023-04-22,4.89,4.78,4.56,4.89,4.94,4.83,4.78,1,1,0,0,0.15,barwon_south_west_vic
1180734,4549647,2013-01-01,"Melbourne, Australia",within an hour,100%,75%,t,t,t,Surf Coast,-38.54783,143.9852,Entire rental unit,Entire home/apt,6,2 baths,4.0,[],$546.00,49,6,0,2014-12-28,2023-04-25,4.84,4.9,4.67,4.96,4.92,4.92,4.73,1,1,0,0,0.45,barwon_south_west_vic
1247085,5732565,2013-04-02,"Melbourne, Australia",within an hour,100%,100%,t,t,t,Greater Geelong,-38.26207,144.52366,Entire home,Entire home/apt,6,1 bath,7.0,[],$260.00,185,17,0,2013-06-23,2023-11-26,4.71,4.85,4.73,4.91,4.87,4.75,4.8,1,1,0,0,1.45,barwon_south_west_vic
1261097,6398917,2013-05-15,"Skenes Creek, Australia",within an hour,90%,94%,t,t,t,Colac Otway,-38.723026,143.711792,Entire home,Entire home/apt,7,2 baths,5.0,[],$650.00,6,0,0,2014-01-05,2018-01-25,5.0,5.0,4.67,4.83,4.67,5.0,4.83,2,2,0,0,0.05,barwon_south_west_vic
1285297,6398917,2013-05-15,"Skenes Creek, Australia",within an hour,90%,94%,t,t,t,Colac Otway,-38.72303,143.71179,Entire home,Entire home/apt,4,1 bath,3.0,[],$299.00,234,26,2,2013-08-21,2023-12-08,4.84,4.9,4.82,4.97,4.95,4.92,4.66,2,2,0,0,1.86,barwon_south_west_vic
1289208,4647935,2013-01-09,"Melbourne, Australia",within an hour,100%,100%,f,t,t,Warrnambool,-38.3943154,142.5932686,Entire home,Entire home/apt,10,2 baths,7.0,[],$719.00,29,5,0,2014-03-17,2023-03-30,4.86,4.86,4.72,4.97,4.93,4.72,4.55,5,5,0,0,0.24,barwon_south_west_vic
1332982,7230673,2013-07-02,"Geelong, Australia",within an hour,100%,100%,t,t,t,Surf Coast,-38.40787,144.1956,Entire home,Entire home/apt,9,1 bath,6.0,[],$331.00,340,36,3,2013-10-07,2023-12-22,4.69,4.81,4.54,4.95,4.93,4.93,4.69,1,1,0,0,2.73,barwon_south_west_vic
1341747,7277677,2013-07-04,"Aireys Inlet, Australia",within an hour,100%,56%,t,t,t,Surf Coast,-38.45555,144.11513,Entire home,Entire home/apt,6,2.5 baths,4.0,[],$343.00,222,4,0,2013-09-09,2023-02-03,4.94,4.9,4.93,4.97,4.98,4.91,4.88,1,1,0,0,1.77,barwon_south_west_vic
1384375,81292,2010-02-15,"Lorne, Australia",within an hour,100%,79%,f,t,t,Surf Coast,-38.54131,143.97026,Room in boutique hotel,Private room,2,1 private bath,1.0,[],$564.00,55,2,0,2015-04-05,2023-01-06,4.95,4.95,4.96,4.96,4.98,4.91,4.67,3,2,1,0,0.52,barwon_south_west_vic
1504804,8040161,2013-08-09,"Anglesea, Australia",within a day,100%,80%,f,t,t,Surf Coast,-38.40489,144.18174,Entire home,Entire home/apt,10,2 baths,7.0,[],$600.00,20,0,0,2013-12-27,2022-12-25,5.0,5.0,4.9,5.0,5.0,5.0,4.85,1,1,0,0,0.16,barwon_south_west_vic
1532875,901220,2011-08-01,"Geelong, Australia",within an hour,100%,98%,t,t,t,Greater Geelong,-38.16312,144.36001,Entire guesthouse,Entire home/apt,3,1 bath,2.0,[],$132.00,764,105,7,2017-01-07,2023-12-15,4.93,4.96,4.92,4.97,4.97,4.91,4.87,1,1,0,0,9.0,barwon_south_west_vic
1544720,5285153,2013-03-02,"Warrnambool, Australia",within an hour,100%,92%,f,t,t,Warrnambool,-38.39272529278881,142.50583168119192,Entire home,Entire home/apt,6,1 bath,3.0,[],$700.00,6,6,1,2023-03-13,2023-12-25,5.0,5.0,5.0,5.0,5.0,5.0,4.83,1,1,0,0,0.62,barwon_south_west_vic
1625193,8641535,2013-09-05,"Geelong, Australia",within an hour,100%,99%,t,t,t,Surf Coast,-38.19125,144.20375,Private room in bed and breakfast,Private room,6,1 shared bath,4.0,[],$94.00,175,55,7,2015-12-13,2023-12-24,4.76,4.78,4.67,4.91,4.94,4.87,4.74,1,0,1,0,1.79,barwon_south_west_vic
1641677,8716182,2013-09-08,"Cairns, Australia",within a few hours,100%,96%,t,t,t,Surf Coast,-38.45318,144.11095,Entire home,Entire home/apt,5,1 bath,4.0,[],$220.00,70,11,1,2014-01-13,2023-11-29,4.49,4.61,4.34,4.61,4.76,4.67,4.36,1,1,0,0,0.58,barwon_south_west_vic
1641891,3784933,2012-10-07,"Port Fairy, Australia",within a day,100%,100%,f,t,t,Moyne,-38.38333,142.23656,Entire home,Entire home/apt,7,1.5 baths,4.0,[],$634.00,16,2,0,2015-01-08,2023-03-12,4.81,4.88,4.38,4.94,4.94,5.0,4.75,1,1,0,0,0.15,barwon_south_west_vic
1693627,8946631,2013-09-20,"Port Campbell, Australia",within an hour,100%,90%,f,t,t,Corangamite,-38.590476,142.9875729,Entire home,Entire home/apt,10,2 baths,7.0,[],$943.00,1,1,1,2023-12-24,2023-12-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,barwon_south_west_vic
1773818,5709920,2013-04-01,"Carlisle River, Australia",within a day,100%,89%,f,t,t,Colac Otway,-38.5725,143.36169,Farm stay,Entire home/apt,2,1 bath,1.0,[],$200.00,87,3,0,2013-10-21,2023-11-05,4.93,4.86,4.98,4.95,4.97,4.71,4.85,3,3,0,0,0.7,barwon_south_west_vic
1848144,9653994,2013-10-27,"Apollo Bay, Australia",within an hour,100%,84%,t,t,t,Colac Otway,-38.76179,143.66715,Entire rental unit,Entire home/apt,4,1 bath,3.0,[],$317.00,859,33,1,2013-12-02,2023-12-02,4.8,4.85,4.92,4.9,4.86,4.9,4.67,1,1,0,0,7.01,barwon_south_west_vic
1862897,9692808,2013-10-29,"Victoria, Australia",within an hour,100%,97%,t,t,t,Queenscliffe,-38.27217,144.6203,Entire home,Entire home/apt,8,3 baths,4.0,[],$621.00,14,3,0,2018-01-06,2023-06-12,5.0,5.0,5.0,5.0,5.0,4.79,4.93,4,4,0,0,0.19,barwon_south_west_vic
1873599,9692808,2013-10-29,"Victoria, Australia",within an hour,100%,97%,t,t,t,Queenscliffe,-38.2724,144.62351,Entire home,Entire home/apt,4,2 baths,3.0,[],$448.00,23,2,0,2015-06-09,2023-11-26,4.7,4.83,4.83,4.96,4.87,4.65,4.61,4,4,0,0,0.22,barwon_south_west_vic
1881674,9692808,2013-10-29,"Victoria, Australia",within an hour,100%,97%,t,t,t,Queenscliffe,-38.27132,144.62256,Entire rental unit,Entire home/apt,2,1 bath,2.0,[],$279.00,49,9,0,2015-06-03,2023-11-05,4.94,4.94,4.96,4.98,4.98,4.82,4.82,4,4,0,0,0.47,barwon_south_west_vic
1899302,2066864,2012-04-04,"Melbourne, Australia",within a few hours,100%,91%,t,t,t,Greater Geelong,-38.28331,144.49102,Entire home,Entire home/apt,6,2.5 baths,4.0,[],$546.00,92,12,1,2014-01-20,2023-12-02,4.91,4.92,4.82,4.97,4.99,4.95,4.64,1,1,0,0,0.76,barwon_south_west_vic
1966742,10158581,2013-11-20,"Casterton, Australia",within a few hours,100%,93%,t,t,t,Glenelg,-37.70146,141.24917,Entire bed and breakfast,Entire home/apt,6,1.5 baths,4.0,[],$180.00,59,11,1,2015-04-08,2023-12-15,4.9,4.86,4.85,4.9,4.95,4.91,4.88,1,1,0,0,0.56,barwon_south_west_vic
2012468,10353886,2013-11-30,"Brunswick, Australia",within a few hours,89%,57%,f,t,t,Colac Otway,-38.63374,143.88637,Entire home,Entire home/apt,8,1 bath,6.0,[],$404.00,257,18,0,2014-01-03,2023-11-18,4.7,4.83,4.42,4.85,4.83,4.89,4.58,1,1,0,0,2.11,barwon_south_west_vic
2051277,10512132,2013-12-08,"Anakie, Australia",within an hour,100%,100%,f,t,t,Colac Otway,-38.75543,143.66827,Entire rental unit,Entire home/apt,4,2 baths,2.0,[],$550.00,203,37,2,2014-01-24,2023-12-14,4.63,4.75,4.63,4.85,4.81,4.96,4.59,1,1,0,0,1.68,barwon_south_west_vic
2072393,5140385,2013-02-19,"Melbourne, Australia",within a few hours,90%,85%,f,t,t,Colac Otway,-38.68293,143.83572,Entire bungalow,Entire home/apt,4,1 bath,3.0,[],$209.00,345,33,2,2014-01-20,2023-12-14,4.67,4.79,4.51,4.88,4.88,4.89,4.62,1,1,0,0,2.85,barwon_south_west_vic
2088619,10661100,2013-12-16,"Bells Beach, Australia",within a day,93%,77%,f,t,t,Surf Coast,-38.34886,144.30055,Private room in bed and breakfast,Private room,2,1 private bath,1.0,[],$199.00,244,28,2,2014-01-10,2023-12-03,4.82,4.89,4.89,4.96,4.9,4.93,4.73,1,0,1,0,2.01,barwon_south_west_vic
2105771,8229302,2013-08-18,"Victoria, Australia",within an hour,100%,98%,t,t,t,Colac Otway,-38.73448,143.6096,Entire home,Entire home/apt,5,1.5 baths,3.0,[],$425.00,232,22,1,2014-09-30,2023-12-05,4.91,4.91,4.72,4.97,4.99,4.91,4.73,1,1,0,0,2.06,barwon_south_west_vic
2120809,10814850,2013-12-25,"Sugarloaf, Australia",within an hour,98%,99%,f,t,t,Colac Otway,-38.69521,143.80223,Private room in guesthouse,Private room,2,2 shared baths,2.0,[],$295.00,116,9,0,2014-01-01,2023-09-06,4.34,4.44,4.26,4.7,4.63,4.66,4.47,26,6,20,0,0.95,barwon_south_west_vic
2121190,10814850,2013-12-25,"Sugarloaf, Australia",within an hour,98%,99%,f,t,t,Colac Otway,-38.69561,143.80229,Private room in farm stay,Private room,3,2 shared baths,3.0,[],$388.00,270,10,0,2013-12-29,2023-11-21,4.39,4.58,4.37,4.64,4.66,4.65,4.51,26,6,20,0,2.22,barwon_south_west_vic
2121859,10814850,2013-12-25,"Sugarloaf, Australia",within an hour,98%,99%,f,t,t,Colac Otway,-38.69515,143.80206,Private room in farm stay,Private room,2,2 shared baths,1.0,[],$309.00,157,4,0,2014-01-27,2023-10-04,4.47,4.59,4.51,4.8,4.71,4.79,4.57,26,6,20,0,1.3,barwon_south_west_vic
2121891,10814850,2013-12-25,"Sugarloaf, Australia",within an hour,98%,99%,f,t,t,Colac Otway,-38.6951,143.802,Private room in guesthouse,Private room,2,2 shared baths,1.0,[],$309.00,120,3,0,2014-01-07,2023-01-17,4.45,4.57,4.51,4.75,4.61,4.71,4.58,26,6,20,0,0.99,barwon_south_west_vic
2121917,10814850,2013-12-25,"Sugarloaf, Australia",within an hour,98%,99%,f,t,t,Colac Otway,-38.69513,143.80211,Room in boutique hotel,Private room,2,2 shared baths,1.0,[],$309.00,356,11,0,2014-01-07,2023-10-26,4.4,4.53,4.4,4.69,4.68,4.69,4.52,26,6,20,0,2.93,barwon_south_west_vic
2126134,10814850,2013-12-25,"Sugarloaf, Australia",within an hour,98%,99%,f,t,t,Colac Otway,-38.69511,143.80206,Private room in guesthouse,Private room,2,2 shared baths,1.0,[],$295.00,117,3,0,2014-01-01,2023-11-06,4.38,4.48,4.4,4.74,4.73,4.73,4.62,26,6,20,0,0.96,barwon_south_west_vic
2126154,10814850,2013-12-25,"Sugarloaf, Australia",within an hour,98%,99%,f,t,t,Colac Otway,-38.69494,143.80212,Private room in guesthouse,Private room,2,2 shared baths,1.0,[],$295.00,212,33,0,2014-01-03,2023-11-16,4.51,4.62,4.63,4.75,4.76,4.8,4.55,26,6,20,0,1.74,barwon_south_west_vic
2136259,10902275,2013-12-30,"Noorat, Australia",within an hour,100%,90%,t,t,t,Moyne,-38.38002,142.23015,Entire home,Entire home/apt,8,2 baths,5.0,[],$380.00,111,30,1,2016-05-05,2023-12-14,4.88,4.91,4.9,4.95,4.95,4.95,4.83,1,1,0,0,1.19,barwon_south_west_vic
2142372,10814850,2013-12-25,"Sugarloaf, Australia",within an hour,98%,99%,f,t,t,Colac Otway,-38.6951,143.80196,Private room in guesthouse,Private room,3,2 shared baths,3.0,[],$388.00,174,4,0,2014-01-04,2023-10-29,4.27,4.48,4.34,4.63,4.66,4.68,4.53,26,6,20,0,1.43,barwon_south_west_vic
2142455,5038885,2013-02-10,"Warrnambool, Australia",within an hour,100%,100%,f,t,t,Warrnambool,-38.38577,142.45556,Entire home,Entire home/apt,4,1 bath,3.0,[],$160.00,168,2,0,2014-01-19,2023-01-25,4.83,4.79,4.93,4.95,4.95,4.75,4.77,1,1,0,0,1.39,barwon_south_west_vic
2156217,11004106,2014-01-03,Australia,within an hour,100%,82%,t,t,t,Greater Geelong,-38.15818,144.35889,Entire home,Entire home/apt,5,1.5 baths,3.0,[],$280.00,75,7,0,2014-06-02,2023-11-25,4.97,5.0,4.99,4.93,4.95,4.92,4.91,1,1,0,0,0.64,barwon_south_west_vic
2160502,4755363,2013-01-18,"Ocean Grove, Australia",within a few hours,100%,63%,t,t,t,Greater Geelong,-38.26353,144.5168,Private room in home,Private room,2,1 private bath,1.0,[],$150.00,139,8,0,2014-01-13,2023-03-19,4.73,4.83,4.78,4.97,4.93,4.87,4.77,2,1,1,0,1.15,barwon_south_west_vic
2160606,11025062,2014-01-04,"Warrnambool, Australia",within a few hours,100%,75%,t,t,t,Moyne,-38.34369,142.32856,Entire home,Entire home/apt,6,3 baths,3.0,[],$220.00,81,2,0,2014-10-12,2023-04-09,4.93,4.93,4.98,4.98,4.98,4.78,4.77,3,2,1,0,0.72,barwon_south_west_vic
2161648,11030818,2014-01-05,"Port Fairy, Australia",within a few hours,100%,88%,f,t,t,Moyne,-38.37866,142.23117,Private room in home,Private room,2,1 bath,1.0,[],$93.00,426,16,2,2014-01-15,2023-12-03,4.67,4.81,4.83,4.92,4.91,4.78,4.74,1,0,1,0,3.52,barwon_south_west_vic
2198761,11025062,2014-01-04,"Warrnambool, Australia",within a few hours,100%,75%,t,t,t,Moyne,-38.34359,142.32699,Private room in home,Private room,2,1 bath,1.0,[],$200.00,7,0,0,2014-12-28,2022-03-14,4.71,4.57,4.57,5.0,5.0,4.57,4.43,3,2,1,0,0.06,barwon_south_west_vic
2210140,11273845,2014-01-13,"Hamilton, Australia",within a few hours,100%,93%,f,t,t,Southern Grampians,-37.74969,142.01989,Private room in bed and breakfast,Private room,2,1 private bath,1.0,[],$164.00,100,9,0,2014-04-25,2023-10-10,4.91,4.91,4.94,4.95,4.95,4.96,4.85,1,0,1,0,0.85,barwon_south_west_vic
2224983,10814850,2013-12-25,"Sugarloaf, Australia",within an hour,98%,99%,f,t,t,Colac Otway,-38.69511,143.80196,Room in boutique hotel,Private room,16,5 baths,24.0,[],"$2,499.00",141,1,0,2014-02-10,2023-09-21,4.78,4.71,4.66,4.88,4.86,4.89,4.79,26,6,20,0,1.17,barwon_south_west_vic
2279363,6358765,2013-05-13,"Geelong, Australia",within an hour,90%,96%,t,t,t,Greater Geelong,-38.02493,144.38209,Entire place,Entire home/apt,2,1 bath,1.0,[],$157.00,243,30,0,2014-10-01,2023-10-31,4.92,4.95,4.87,4.95,4.94,4.81,4.89,2,2,0,0,2.16,barwon_south_west_vic
2306213,11778616,2014-01-30,"Apollo Bay, Australia",within an hour,100%,100%,t,t,t,Colac Otway,-38.75958,143.66696,Entire home,Entire home/apt,5,1 bath,3.0,[],$624.00,191,27,1,2014-02-06,2023-11-27,4.9,4.97,4.92,4.94,4.94,4.92,4.65,1,1,0,0,1.59,barwon_south_west_vic
2332908,11915742,2014-02-03,"Apollo Bay, Australia",within an hour,90%,95%,t,t,f,Colac Otway,-38.75233,143.6617,Entire rental unit,Entire home/apt,2,1 bath,1.0,[],$300.00,757,52,6,2014-02-13,2023-12-17,4.89,4.94,4.92,4.89,4.69,4.85,4.84,1,1,0,0,6.3,barwon_south_west_vic
2333182,7120658,2013-06-26,"Anglesea, Australia",within an hour,96%,100%,t,t,t,Colac Otway,-38.51932,143.71503,Treehouse,Entire home/apt,8,1.5 baths,5.0,[],$414.00,138,20,2,2014-05-13,2023-12-25,4.87,4.83,4.88,4.97,4.97,4.84,4.68,3,3,0,0,1.18,barwon_south_west_vic
2374635,8861699,2013-09-16,"Hamilton, Australia",within a few hours,100%,91%,t,t,t,Moyne,-38.37894,142.22364,Entire home,Entire home/apt,4,1 bath,4.0,[],$443.00,161,15,0,2016-03-29,2023-11-25,4.96,4.98,4.99,4.97,4.99,4.84,4.87,1,1,0,0,1.71,barwon_south_west_vic
2406449,12300572,2014-02-16,"Apollo Bay, Australia",within a few hours,100%,72%,f,t,t,Colac Otway,-38.72908,143.69869,Entire rental unit,Entire home/apt,4,1 bath,3.0,[],$610.00,191,20,2,2014-02-20,2023-12-17,4.76,4.69,4.82,4.92,4.84,4.86,4.48,8,8,0,0,1.59,barwon_south_west_vic
2406979,12300572,2014-02-16,"Apollo Bay, Australia",within a few hours,100%,72%,f,t,t,Colac Otway,-38.72873,143.69428,Entire rental unit,Entire home/apt,2,1 bath,1.0,[],$420.00,224,19,1,2014-04-09,2023-12-18,4.82,4.82,4.85,4.91,4.83,4.86,4.59,8,8,0,0,1.89,barwon_south_west_vic
2412626,12330560,2014-02-17,"Torquay, Australia",within an hour,100%,94%,t,t,t,Surf Coast,-38.32072,144.3335,Entire cottage,Entire home/apt,4,1 bath,3.0,[],$499.00,117,13,1,2014-05-05,2023-12-22,4.79,4.85,4.79,4.93,4.91,4.87,4.51,2,2,0,0,1.0,barwon_south_west_vic
2415024,11181664,2014-01-10,"Torquay, Australia",within an hour,90%,81%,t,t,t,Surf Coast,-38.35112,144.2899,Entire home,Entire home/apt,3,1 bath,2.0,[],$518.00,247,25,1,2014-03-13,2023-12-12,4.88,4.86,4.96,4.92,4.92,4.88,4.69,2,2,0,0,2.07,barwon_south_west_vic
2431526,12330560,2014-02-17,"Torquay, Australia",within an hour,100%,94%,t,t,t,Colac Otway,-38.5209,143.71773,Entire cottage,Entire home/apt,4,1 bath,2.0,[],$536.00,52,5,0,2014-10-05,2023-10-28,4.44,4.48,4.44,4.94,4.88,4.94,4.22,2,2,0,0,0.46,barwon_south_west_vic
2455054,12300572,2014-02-16,"Apollo Bay, Australia",within a few hours,100%,72%,f,t,t,Colac Otway,-38.72854,143.69873,Entire rental unit,Entire home/apt,4,1 bath,3.0,[],$610.00,141,7,0,2014-03-27,2023-09-06,4.81,4.79,4.91,4.92,4.82,4.88,4.59,8,8,0,0,1.19,barwon_south_west_vic
